DrugMaster_ID	SourceSystem_Code	Drug_Code	DrugMaster_Code	Drug_Description	AltDrug_Description	Manufacturer_Name	Form_Code	Strength_Code	PackSize_Qty	OriginalDrug_Description	Universal_Code	GenericDrugType_Code	Schedule_Code	GenNHS_Code	Generic_Name	Type_Code	Class_Code	PBS_Code	PackMultiplier_Number	OverridePackSize_Qty	Processed	AutoDMC_Code	FailureType_Code	Created_DateTime	LastUpdate_DateTime	Mapped_DateTime	PBSItemValid					
672449	ZDISPENSE	607922F3-410B-45E5-9C0F-ADABB91B4392	!UNMAPPED	TRAMADOL CLICKER	TRAMADOL CLICKER CREAM 10MG/0.1ML	NULL	CREAM	10MG/0.1ML	1	TRAMADOL CLICKER	NULL	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	12:38.7	NULL	NULL	0					
672846	ZDISPENSE	607E911E-1F94-4211-A03B-82B7F7FB5984	!UNMAPPED	STANOZOLOL	STANOZOLOL TROCHES 90MG	NULL	TROCHES	90MG	1	STANOZOLOL	NULL	N	S4	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16:22.6	NULL	NULL	0					
672536	ZDISPENSE	60AABDB1-8653-4F4B-BFF6-CF5260BEA39C	!UNMAPPED	PHCY CARE CYSTAL URINARY SCH28	PHCY CARE CYSTAL URINARY SCH28	NULL	NULL	NULL	NULL	PHCY CARE CYSTAL URINARY SCH28	9341571004976	P	NULL	NULL	NULL	P	NULL	NULL	NULL	NULL	NULL	NULL	NULL	31:18.1	NULL	NULL	0					
672847	ZDISPENSE	60D597E2-0675-4154-A4D3-E93705B9BF17	!UNMAPPED	METHOTREXATE ORAL	METHOTREXATE ORAL SOLUTION 15MG/2ML	NULL	SOLUTION	15MG/2ML	1	METHOTREXATE ORAL	NULL	N	S4	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16:22.6	NULL	NULL	0					
605918	ZDISPENSE	6113C03D-A814-432F-8D64-45238180DDAB	!UNMAPPED	COLOVANTAGE HOME PHARMACY KITS	COLOVANTAGE HOME PHARMACY KITS	NULL	NULL	NULL	NULL	COLOVANTAGE HOME PHARMACY KITS	9348592000000	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605919	ZDISPENSE	6158C4A0-FDE8-4C71-90E0-B5EFDB6B6CB4	NT28	NORDETTE TAB  28X4	NORDETTE TAB  28X4	NULL	NULL	NULL	NULL	NORDETTE TAB  28X4	9315850162329	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
673293	ZDISPENSE	6182A3C5-6A2A-403F-8E27-A3DC1E2BB823	!UNMAPPED	DEXAMETHASONE 0.11% TOBRAMYCIN NASAL SPRAY 40ML	DEXAMETHASONE 0.11% TOBRAMYCIN NASAL SPRAY 40ML	NULL	NULL	NULL	NULL	DEXAMETHASONE 0.11% TOBRAMYCIN NASAL SPRAY 40ML	1648	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	27:34.9	NULL	NULL	0					
673195	ZDISPENSE	61981468-B658-4D25-9038-22C274FEE56C	!UNMAPPED	SURGI SAFE T DOSE 7 DAY TAB ORGNSR COMPT	SURGI SAFE T DOSE 7 DAY TAB ORGNSR COMPT	NULL	NULL	NULL	NULL	SURGI SAFE T DOSE 7 DAY TAB ORGNSR COMPT	9313776064727	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	15:33.9	NULL	NULL	0					
605920	ZDISPENSE	61C8479B-C761-4C76-AF28-DC03582D5CC4	!UNMAPPED	ETH NUT H/S COENZYME Q10 150MG 30 CAPS	ETH NUT H/S COENZYME Q10 150MG 30 CAPS	NULL	NULL	NULL	NULL	ETH NUT H/S COENZYME Q10 150MG 30 CAPS	9315771008621	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
672813	ZDISPENSE	61D4D61A-A5C8-4FA3-B73A-2017C10E7031	!UNMAPPED	PROGESTERONE 50MG CAPSULE	PROGESTERONE 50MG CAPSULE	NULL	NULL	NULL	NULL	PROGESTERONE 50MG CAPSULE	NULL	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	54:28.8	NULL	NULL	0					
673167	ZDISPENSE	61F12F98-BBF0-4F55-B0C4-885E90F17601	!UNMAPPED	LYNX A/P DRY DARK TEMP 96G	LYNX A/P DRY DARK TEMP 96G	NULL	NULL	NULL	NULL	LYNX A/P DRY DARK TEMP 96G	9300830006328	3	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	27:32.1	NULL	NULL	0					
672687	ZDISPENSE	621F2889-2201-43BC-A0A5-9C4E3A9D5BE3	!UNMAPPED	POISE OVERNIGHT 8	POISE OVERNIGHT 8	NULL	NULL	NULL	NULL	POISE OVERNIGHT 8	9310088007015	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	01:46.2	NULL	NULL	0					
672952	ZDISPENSE	6229E145-7109-4940-B64E-940930778E60	!UNMAPPED	PHCY CARE CALCIUM 600 TAB 120	PHCY CARE CALCIUM 600 TAB 120	NULL	NULL	NULL	NULL	PHCY CARE CALCIUM 600 TAB 120	9341571004105	3	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	45:40.6	NULL	NULL	0					
605921	ZDISPENSE	62742E69-9C9F-42CD-AAFD-6CCF721571B6	!UNMAPPED	FLU QUADRI	FLU QUADRI	NULL	NULL	NULL	NULL	FLU QUADRI	21417337	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605922	ZDISPENSE	62CE11F8-490A-42A5-8A2E-3D7311E2B11F	!UNMAPPED	BRONZ ZINC 30 50G	BRONZ ZINC 30 50G	NULL	NULL	NULL	NULL	BRONZ ZINC 30 50G	9310320090300	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605923	ZDISPENSE	638A2D82-D7C7-4916-9D44-427A3AB1EB39	!UNMAPPED	EAR BAND IT WITH EAR PL MED	EAR BAND IT WITH EAR PL MED	NULL	NULL	NULL	NULL	EAR BAND IT WITH EAR PL MED	9312061904533	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605924	ZDISPENSE	63CA5192-A415-4A64-B340-B403BBDB6700	!UNMAPPED	PC SUNSCREEN DRY TOUCH 50+ KIDS ROLL ON (6)	PC SUNSCN 50+ KIDS RON 50ML NF	NULL	NULL	NULL	NULL	PC SUNSCREEN DRY TOUCH 50+ KIDS ROLL ON (6)	9316100005021	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605926	ZDISPENSE	64190160-4114-4291-8CB8-335947252421	!UNMAPPED	LISDEXAMFETAMINE	LISDEXAMFETAMINE CAPSULES 15MG	NULL	CAPSULES	15MG	1	LISDEXAMFETAMINE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605927	ZDISPENSE	6445D1DA-E449-4869-ABED-8FBA9588C6CB	!UNMAPPED	BISMUTH SUBSALICYLATE 120MG CAPSULES 56	BISMUTH SUBSALICYLATE 120MG CAPSULES 56	NULL	NULL	NULL	NULL	BISMUTH SUBSALICYLATE 120MG CAPSULES 56	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
673499	ZDISPENSE	64DAA063-F1AB-45E6-93A5-2C2032985A08	!UNMAPPED	KIRKS LEMONADE 375ML	KIRKS LEMONADE 375ML	NULL	NULL	NULL	NULL	KIRKS LEMONADE 375ML	9300624610045	P	NULL	NULL	NULL	P	NULL	NULL	NULL	NULL	NULL	NULL	NULL	06:04.1	NULL	NULL	0					
672398	ZDISPENSE	65770D38-579D-4A84-A6DB-D14EFD35A4B6	!UNMAPPED	NUTRACEUTICAL	NUTRACEUTICAL CAPSULES 591 FULL-STR	NULL	CAPSULES	591	1	NUTRACEUTICAL	NULL	N	S4	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	15:28.8	NULL	NULL	0					
672975	ZDISPENSE	65CFD045-A03D-4998-9DF5-ED399A8721AA	!UNMAPPED	TT/E2/DHEA/PG	TT/E2/DHEA/PG TROCHES 2/2/50/300 MG	NULL	TROCHES	2/2/50/300 MG	1	TT/E2/DHEA/PG	NULL	N	S4	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	50:10.2	NULL	NULL	0					
605928	ZDISPENSE	6678ED47-FA4E-4BB2-AEAB-0F49C46ABA91	!UNMAPPED	BIOACTIVATED MAGNESIUM TABLETS 200MG 60	BIOACTIVATED MAGNESIUM TAB 200MG	NULL	NULL	NULL	NULL	BIOACTIVATED MAGNESIUM TABLETS 200MG 60	9334737000073	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
672575	ZDISPENSE	669C5691-30E8-4013-88A6-57E333787550	!UNMAPPED	COLGATE T/P BLUE MINT GEL160G	COLGATE T/P BLUE MINT GEL160G	NULL	NULL	NULL	NULL	COLGATE T/P BLUE MINT GEL160G	8850006323366	P	NULL	NULL	NULL	P	NULL	NULL	NULL	NULL	NULL	NULL	NULL	16:31.6	NULL	NULL	0					
605929	ZDISPENSE	66E7A35A-FB96-4F64-82D2-8B2C97CEF934	!UNMAPPED	PHCY CARE MAGNESIUM TAB 100	PHCY CARE MAGNESIUM TAB 100	NULL	NULL	NULL	NULL	PHCY CARE MAGNESIUM TAB 100	9341571007076	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605930	ZDISPENSE	672C76FA-A79E-4FAB-895B-3DD94EF9FADD	!UNMAPPED	GABAPENTIN MENTHOL IN BURROWS	GABAPENTIN MENTHOL IN BURROWS CREAM 6% 0.5%	NULL	CREAM	6% 0.5%	1	GABAPENTIN MENTHOL IN BURROWS	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
673134	ZDISPENSE	6760F035-6C4B-4104-8D70-79B89A70C342	!UNMAPPED	CICADA CARAMELISED WHITE CHOC 75G	CICADA CARAMELISED WHITE CHOC 75G	NULL	NULL	NULL	NULL	CICADA CARAMELISED WHITE CHOC 75G	9346485001073	3	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	12:12.3	NULL	NULL	0					
605931	ZDISPENSE	684B077B-E2B7-4425-8B03-2163997FBB2A	!UNMAPPED	DEXAMETHASONE	DEXAMETHASONE MOUTH WASH 0.01%	NULL	MOUTH WASH	0.01%	NULL	DEXAMETHASONE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605932	ZDISPENSE	6874A7D5-B6BF-4E49-A133-CCD13BA55967	!UNMAPPED	C-MYCIN/BENZOYL-5 TOPICAL	C-MYCIN/BENZOYL-5 TOPICAL GEL 1%	NULL	GEL	1%	1	C-MYCIN/BENZOYL-5 TOPICAL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
672341	ZDISPENSE	689247DF-85C2-4906-B582-AD683980FC89	!UNMAPPED	PHCY CARE BLOOD/P TALKING	PHCY CARE BLOOD/P TALKING	NULL	NULL	NULL	NULL	PHCY CARE BLOOD/P TALKING	9341571002705	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	21:31.2	NULL	NULL	0					
477981	ZDISPENSE	6896EE2A-AB45-465C-897D-75490ACB6293	!UNMAPPED	CLARATYNE-D	CLARATYNE-D TABS SR 5MG-120MG	MK	TABS SR	5MG-120MG	1	CLARATYNE-D	9310341061648	N	S3R	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	52:45.0	31:39.8	NULL	0					
673147	ZDISPENSE	69309B6C-C8CF-45B4-8EC1-6B2991DF60E6	!UNMAPPED	VITA SCIENCE CRANBERRY ULTRA 60 TABS	VITA SCIENCE CRANBERRY ULTRA 60 TABS	NULL	NULL	NULL	NULL	VITA SCIENCE CRANBERRY ULTRA 60 TABS	9322935010895	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	26:50.8	NULL	NULL	0					
605933	ZDISPENSE	696768E3-D714-4407-94D8-0A7316C4EFE4	!UNMAPPED	PANACHE 50ML	PANACHE 50ML	NULL	NULL	NULL	NULL	PANACHE 50ML	9314108440165	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605934	ZDISPENSE	698E9F4D-B37F-416B-AF8E-9F7A6F86350F	!UNMAPPED	PC ANTIFUNGAL NAIL TREATMENT LACQ 5ML	PC ANTIFUNGAL NAIL TREATMENT LACQ 5ML	NULL	NULL	NULL	NULL	PC ANTI-FUNGAL NAIL TREATMENT 5ML (2)	9338475097296	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605935	ZDISPENSE	69BAFB3F-63EE-4739-BC73-8576DE59B496	!UNMAPPED	VS CRANBERRY ULTRA 60TABS	VS CRANBERRY ULTRA 60TABS	NULL	NULL	NULL	NULL	VS CRANBERRY ULTRA 60TABS	9322935010895	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605936	ZDISPENSE	6A6F1AC7-3534-4439-8B00-00283CB00B43	!UNMAPPED	OESTRADIOL 0.2% CREAM 100GM	OESTRADIOL 0.2% CREAM 100GM	NULL	NULL	NULL	NULL	OESTRADIOL 0.2% CREAM 100GM	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605937	ZDISPENSE	6AC3B131-2200-487A-B869-B1B79BD45398	!UNMAPPED	PLAX DENTAL RINSE GENTLE CARE 1 LT	PLAX DENTAL RINSE GENTLE CARE 1 LT	NULL	NULL	NULL	NULL	PLAX DENTAL RINSE GENTLE CARE 1 LT	8850006304105	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
672635	ZDISPENSE	6AC83CC2-3011-406A-B092-DCD4EB3D7164	!UNMAPPED	HYDROQUINONE 4% ASCORB 1% UEA 30G	HYDROQUINONE 4% ASCORB 1% UEA 30G	NULL	NULL	NULL	NULL	HYDROQUINONE 4% ASCORB 1% UEA 30G	NULL	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	17:31.6	NULL	NULL	0					
605939	ZDISPENSE	6B39BC53-6C2D-4938-B33B-5330F4C15B7B	!UNMAPPED	HYDROGEN PEROXIDE 20 6%(1)	HYDROGEN PEROXIDE 20 6%(1)	NULL	NULL	NULL	NULL	HYDROGEN PEROXIDE 20 6%(1)	9319912014557	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
673737	ZDISPENSE	6BC00527-2008-4307-816F-C9E82EFE8C3F	!UNMAPPED	PHCY CARE CETIRIZINE TAB 70	PHCY CARE CETIRIZINE TAB 70	NULL	NULL	NULL	NULL	PHCY CARE CETIRIZINE TAB 70	9341571004853	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	24:16.5	NULL	NULL	0					
673638	ZDISPENSE	6C09053B-F938-4E1C-8FDF-FEF324B11FDF	!UNMAPPED	ESTRIOL	ESTRIOL VAGINAL CREAM 0.1%	NULL	VAGINAL CREAM	0.10%	1	ESTRIOL	NULL	N	S4	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	35:36.6	NULL	NULL	0					
605940	ZDISPENSE	6C474C94-7A9C-47C1-885B-052602A13D55	!UNMAPPED	FAULDING SFOOD CNUT OIL 300G	FAULDING SFOOD CNUT OIL 300G	NULL	NULL	NULL	NULL	FAULDING SFOOD CNUT OIL 300G	9316100000057	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605941	ZDISPENSE	6CAC8B79-3A46-424F-908A-326007972ACF	!UNMAPPED	BG GOLD MEMORY SHARP 30S (BRAI	BG GOLD MEMORY SHARP 30S (BRAI	NULL	NULL	NULL	NULL	BG GOLD MEMORY SHARP 30S (BRAI	9323503023897	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605942	ZDISPENSE	6CBFF278-1E67-4741-A40E-33490761C449	!UNMAPPED	CADBURY CHERRY RIPE 52G	CADBURY CHERRY RIPE 52G	NULL	NULL	NULL	NULL	CADBURY CHERRY RIPE 52G	9300617408741	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
673112	ZDISPENSE	6CF604EE-CB66-4172-88F9-E0B78F2E0C59	!UNMAPPED	NAUZINE 5MG TABLETS 10	NAUZINE 5MG TABLETS 10	NULL	NULL	NULL	NULL	NAUZINE 5MG TABLETS 10	9336666004344	3	NULL	NULL	NULL	3	NULL	NULL	NULL	NULL	NULL	NULL	NULL	11:33.4	NULL	NULL	0					
672342	ZDISPENSE	6CF6B6F1-23BB-4D36-BF29-01DA7428CD7F	!UNMAPPED	SIGNATURE MOUTHGUARD TYPE 3 AD	SIGNATURE MOUTHGUARD TYPE 3 AD	NULL	NULL	NULL	NULL	SIGNATURE MOUTHGUARD TYPE 3 AD	9327225063407	P	NULL	NULL	NULL	P	NULL	NULL	NULL	NULL	NULL	NULL	NULL	22:41.1	NULL	NULL	0					
673068	ZDISPENSE	6D7813CB-D8C6-4B20-A000-4161C1A62B89	!UNMAPPED	OMRON BLD/P HEM7211 BNS MC245	OMRON BLD/P HEM7211 BNS MC245	NULL	NULL	NULL	NULL	OMRON BLD/P HEM7211 BNS MC245	9311513005095	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	30:39.1	NULL	NULL	0					
605944	ZDISPENSE	6D9B59FE-51CF-476B-8C34-A79F4696CF7E	!UNMAPPED	MENALIND PROFESSIONAL 200MLS	MENALIND PROFESSIONAL 200MLS CREAM	NULL	CREAM	NULL	NULL	MENALIND PROFESSIONAL 200MLS	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605945	ZDISPENSE	6DA7CAD4-5B02-44E1-856E-1A438FE24C63	!UNMAPPED	PILL CRUSH POUCH SILENT KNIGHT 1000	PILL CRUSH POUCH SILENT KNIGHT 1000	NULL	NULL	NULL	NULL	PILL CRUSH POUCH SILENT KNIGHT 1000	901478	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
672936	ZDISPENSE	6DCB3644-D0BC-4CBD-97E7-4B912E1E7CDA	!UNMAPPED	TRIEST 2.5MG PROGESTERONE 50MG CREAM 50ML	TRIEST 2.5MG PROGESTERONE 50MG CREAM 50ML	NULL	NULL	NULL	NULL	TRIEST 2.5MG PROGESTERONE 50MG CREAM 50ML	NULL	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	40:19.8	NULL	NULL	0					
673441	ZDISPENSE	6E0A3D0B-821F-4A7F-ACF6-468A4EA4E243	!UNMAPPED	MOOGOO CREAM CONDITIONER 500ML	MOOGOO CREAM CONDITIONER 500ML	NULL	NULL	NULL	NULL	MOOGOO CREAM CONDITIONER 500ML	9335955000319	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	15:05.8	NULL	NULL	0					
605946	ZDISPENSE	6E947CCB-7A67-48DE-B9F7-4D7464B86412	!UNMAPPED	AIM T/PASTE ORIG 90G	AIM T/PASTE ORIG 90G	NULL	NULL	NULL	NULL	AIM T/PASTE ORIG 90G	9333441006227	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605947	ZDISPENSE	6ED3AAB2-3ED0-42B6-BEE2-40C2F11F65DA	!UNMAPPED	DOVE S/POO NOURISH OIL CARE (3)	DOVE S/POO NOURISH OIL CARE (3)	NULL	NULL	NULL	NULL	DOVE S/POO NOURISH OIL CARE (3)	8851932348607	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605948	ZDISPENSE	6EE13295-9B02-453D-A5D8-E049495C8B04	!UNMAPPED	BIEST/PG/DHEA/TT 1.5/100/12.5/3MG TROCHE 30	BIEST/PG/DHEA/TT 1.5/100/12.5/3MG TROCHE 30	NULL	NULL	NULL	NULL	BIEST/PG/DHEA/TT 1.5/100/12.5/3MG TROCHE 30	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
672873	ZDISPENSE	6F05C0E5-1C1D-4C35-B1FC-35BCB2A47BAF	!UNMAPPED	TACROLIMUS 0.1%	TACROLIMUS 0.1%  GEL	NULL	GEL	NULL	1	TACROLIMUS 0.1%	NULL	N	S4	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	31:04.8	NULL	NULL	0					
672796	ZDISPENSE	6F5D1ED0-550A-4873-B5F7-E5EF06DB7BBB	!UNMAPPED	HCORT HQUIN RETINOIC AC SAL AC ASCORB AC	HCORT HQUIN RETINOIC AC SAL AC ASCORB AC CREAM 1% 4% 0.05% 1% 4%	NULL	CREAM	1% 4% 0.05% 1% 4%	1	HCORT HQUIN RETINOIC AC SAL AC ASCORB AC	NULL	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	25:35.3	NULL	NULL	0					
605949	ZDISPENSE	6F7F4A06-8342-417D-8422-A61BAB6CE27E	!UNMAPPED	METHYL GUARD PLUS 90 VEGGIE CAPS	METHYL GUARD PLUS 90 VEGGIE CAPS	NULL	NULL	NULL	NULL	METHYL GUARD PLUS 90 VEGGIE CAPS	693749789017	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
672772	ZDISPENSE	6FC18234-EF16-40BE-B3FE-D6481B06575B	!UNMAPPED	GASTRO HEALTH 30 TAB	GASTRO HEALTH 30 TAB	NULL	NULL	NULL	NULL	GASTRO HEALTH 30 TAB	9325740020462	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	03:20.2	NULL	NULL	0					
673603	ZDISPENSE	6FF9B8BE-4533-4259-96EC-699385CD2D18	!UNMAPPED	BG SUPERFOODS ACAI TAB 100	BG SUPERFOODS ACAI TAB 100	NULL	NULL	NULL	NULL	BG SUPERFOODS ACAI TAB 100	9323503024535	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	14:39.5	NULL	NULL	0					
605950	ZDISPENSE	703F07A7-FE4D-4E3F-8DD6-F822524E1499	!UNMAPPED	HYDROXYZINE HCL 25MG 90 CAPS	HYDROXYZINE HCL 25MG 90 CAPS	NULL	NULL	NULL	NULL	HYDROXYZINE HCL 25MG 90 CAPS	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
672639	ZDISPENSE	70405DE3-7327-46C7-AE7D-E5349D89AD32	!UNMAPPED	V DRINK 275ML CAN	V DRINK 275ML CAN	NULL	NULL	NULL	NULL	V DRINK 275ML CAN	NULL	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	22:35.9	NULL	NULL	0					
672525	ZDISPENSE	70B68853-91F9-4726-83CC-5D280262E863	!UNMAPPED	DHEA	DHEA CAPSULES 6.5MG	NULL	CAPSULES	6.5MG	1	DHEA	NULL	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	51:51.7	NULL	NULL	0					
672919	ZDISPENSE	70D169EC-7EAA-4B9D-A6BB-EB5BE3BCCB78	!UNMAPPED	SWISSE WMN U/VITE TAB 60 BNS60	SWISSE WMN U/VITE TAB 60 BNS60	NULL	NULL	NULL	NULL	SWISSE WMN U/VITE TAB 60 BNS60	9311770590709	P	NULL	NULL	NULL	P	NULL	NULL	NULL	NULL	NULL	NULL	NULL	07:02.6	NULL	NULL	0					
605952	ZDISPENSE	70FC194D-E282-4EF9-811A-1342802FC3C2	!UNMAPPED	PHCY CARE MIGRAINE HDACHE & NAUS RLF 8	PHCY CARE MIGRAINE HDACHE & NAUS RLF  (S	P4	NULL	NULL	NULL	PHCY CARE MIGRAINE HDACHE & NAUS RLF 8	9341571010137	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
673407	ZDISPENSE	711425AC-9106-4EE1-A794-82D2B9C76817	!UNMAPPED	COSAMINDS	COSAMINDS CAPSULES 500MG-400MG	NULL	CAPSULES	500MG-400MG	1	COSAMINDS	9322387000819	N	U	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	12:35.3	NULL	NULL	0					
605953	ZDISPENSE	7226378C-1A52-4234-9877-726A55738E1E	!UNMAPPED	NIVEA DEOD R/ON INVIS B&W CL	NIVEA DEOD R/ON INVIS B&W CL	NULL	NULL	NULL	NULL	NIVEA DEOD R/ON INVIS B&W CL	4005900036575	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605954	ZDISPENSE	72862603-7015-4F3C-82B0-FAD729118B06	!UNMAPPED	THYROID PORCINE 1/2 GR CAPS 100	THYROID PORCINE 1/2 GR CAPS 100	NULL	NULL	NULL	NULL	THYROID PORCINE 1/2 GR CAPS 100	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
605955	ZDISPENSE	729B48BB-2BE7-473C-8CBE-DCF47EC8EB16	!UNMAPPED	TRIEST	TRIEST TROCHES 4MG	NULL	TROCHES	4MG	1	TRIEST	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	53:19.2	NULL	NULL	0					
673432	ZDISPENSE	72C58A24-066E-4606-87F8-E650C10BA650	!UNMAPPED	DOZILE NATURAL SLEEP TAB 30	DOZILE NATURAL SLEEP TAB 30	NULL	NULL	NULL	NULL	DOZILE NATURAL SLEEP TAB 30	9313501049050	N	NULL	NULL	NULL	N	NULL	NULL	NULL	NULL	NULL	NULL	NULL	35:40.2	NULL	NULL	0					
